,Date,Value
344,1975-09-01,-17.33699999999999
345,1975-10-01,-17.337000000000216
346,1975-11-01,-19.551999999999907
347,1975-12-01,-19.551999999999907
348,1976-01-01,-19.552000000000135
349,1976-02-01,-10.615000000000009
350,1976-03-01,-10.615000000000009
351,1976-04-01,-10.615000000000009
352,1976-05-01,-11.408666666666704
353,1976-06-01,-11.408666666666704
354,1976-07-01,-11.408666666666477
355,1976-08-01,-15.904999999999973
356,1976-09-01,-15.904999999999973
357,1976-10-01,-15.904999999999973
358,1976-11-01,-18.125
359,1976-12-01,-18.125
360,1977-01-01,-18.125
361,1977-02-01,-22.420333333333474
362,1977-03-01,-22.420333333333474
363,1977-04-01,-22.420333333333247
364,1977-05-01,-20.854666666666617
365,1977-06-01,-20.854666666666617
366,1977-07-01,-20.854666666666617
367,1977-08-01,-15.265666666666675
368,1977-09-01,-15.265666666666675
369,1977-10-01,-15.265666666666675
370,1977-11-01,-12.829999999999927
371,1977-12-01,-12.829999999999927
372,1978-01-01,-12.830000000000382
373,1978-02-01,-42.95766666666668
374,1978-03-01,-42.95766666666668
375,1978-04-01,-42.95766666666623
376,1978-05-01,-21.139999999999873
377,1978-06-01,-21.139999999999873
378,1978-07-01,-21.140000000000327
379,1978-08-01,-27.298666666666577
380,1978-09-01,-27.298666666666577
381,1978-10-01,-27.29866666666703
382,1978-11-01,-16.553666666666686
383,1978-12-01,-16.553666666666686
384,1979-01-01,-16.553666666666686
385,1979-02-01,-21.545666666666875
386,1979-03-01,-21.545666666666875
387,1979-04-01,-21.54566666666642
388,1979-05-01,-25.439333333333252
389,1979-06-01,-25.439333333333252
390,1979-07-01,-25.439333333333252
391,1979-08-01,-18.772666666666737
392,1979-09-01,-18.772666666666737
393,1979-10-01,-18.772666666666282
394,1979-11-01,-21.986333333333278
395,1979-12-01,-21.986333333333278
396,1980-01-01,-21.986333333333732
397,1980-02-01,-2.5033333333335577
398,1980-03-01,-2.5033333333335577
399,1980-04-01,-2.503333333333103
400,1980-05-01,-19.710333333332983
401,1980-06-01,-19.710333333332983
402,1980-07-01,-19.710333333333438
403,1980-08-01,-43.02466666666669
404,1980-09-01,-43.02466666666669
405,1980-10-01,-43.024666666667144
406,1980-11-01,-46.216333333333296
407,1980-12-01,-46.216333333333296
408,1981-01-01,-46.21633333333284
409,1981-02-01,-12.775333333333492
410,1981-03-01,-12.775333333333492
411,1981-04-01,-12.775333333333492
412,1981-05-01,-32.69233333333341
413,1981-06-01,-32.69233333333341
414,1981-07-01,-32.69233333333341
415,1981-08-01,-6.7363333333332776
416,1981-09-01,-6.7363333333332776
417,1981-10-01,-6.736333333332823
418,1981-11-01,2.1720000000000255
419,1981-12-01,2.1720000000000255
420,1982-01-01,2.1719999999995707
421,1982-02-01,-19.223333333333358
422,1982-03-01,-19.223333333333358
423,1982-04-01,-19.223333333333358
424,1982-05-01,-11.449999999999818
425,1982-06-01,-11.449999999999818
426,1982-07-01,-11.450000000000273
427,1982-08-01,-12.079666666666526
428,1982-09-01,-12.079666666666526
429,1982-10-01,-12.079666666666526
430,1982-11-01,-23.61733333333359
431,1982-12-01,-23.61733333333359
432,1983-01-01,-23.617333333333136
433,1983-02-01,-35.14499999999998
434,1983-03-01,-35.14499999999998
435,1983-04-01,-35.14499999999998
436,1983-05-01,-36.777000000000044
437,1983-06-01,-36.777000000000044
438,1983-07-01,-36.777000000000044
439,1983-08-01,-35.17566666666653
440,1983-09-01,-35.17566666666653
441,1983-10-01,-35.17566666666653
442,1983-11-01,-37.782666666666955
443,1983-12-01,-37.782666666666955
444,1984-01-01,-37.7826666666665
445,1984-02-01,-33.848999999999705
446,1984-03-01,-33.848999999999705
447,1984-04-01,-33.84900000000016
448,1984-05-01,-24.883000000000266
449,1984-06-01,-24.883000000000266
